"species","region","tons","product","year","sc_name","en_name"
"LANGOSTINO COLORADO","I",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","I",29,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","II",5,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","II",18901,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","II",0,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","II",572,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","II",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","II",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","II",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","II",761,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","II",0,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","II",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","II",0,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","II",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","II",31,"fish meal",2014,"Pescado","Fish"
"REINETA","II",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","II",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","II",0,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","II",0,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","II",23,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","II",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","II",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","II",2,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","II",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","II",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","III",0,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","III",739,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","III",120,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","III",1139,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","III",2,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","III",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","III",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","III",839,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","III",0,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","III",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","III",0,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","III",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","III",0,"fish meal",2014,"Pescado","Fish"
"REINETA","III",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","III",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","III",0,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","III",0,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","III",0,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","III",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","III",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","III",0,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","III",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","III",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","IV",2,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","IV",4280,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","IV",114,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","IV",28,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","IV",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","IV",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","IV",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","IV",988,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","IV",483,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","IV",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","IV",0,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","IV",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","IV",0,"fish meal",2014,"Pescado","Fish"
"REINETA","IV",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","IV",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","IV",0,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","IV",0,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","IV",0,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","IV",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","IV",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","IV",1,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","IV",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","IV",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","V",0,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","V",695,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","V",1,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","V",0,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","V",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","V",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","V",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","V",0,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","V",16,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","V",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","V",0,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","V",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","V",0,"fish meal",2014,"Pescado","Fish"
"REINETA","V",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","V",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","V",0,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","V",1801,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","V",0,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","V",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","V",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","V",0,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","V",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","V",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","VI",0,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","VI",0,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","VI",0,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","VI",0,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","VI",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","VI",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","VI",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","VI",0,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VI",0,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","VI",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","VI",0,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","VI",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","VI",0,"fish meal",2014,"Pescado","Fish"
"REINETA","VI",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","VI",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","VI",0,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","VI",0,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","VI",0,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","VI",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","VI",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","VI",0,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","VI",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","VI",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","VII",0,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","VII",0,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","VII",0,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","VII",0,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","VII",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","VII",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","VII",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","VII",0,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VII",0,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","VII",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","VII",0,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","VII",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","VII",0,"fish meal",2014,"Pescado","Fish"
"REINETA","VII",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","VII",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","VII",0,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","VII",0,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","VII",0,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","VII",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","VII",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","VII",0,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","VII",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","VII",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","VIII",2,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","VIII",10383,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","VIII",8306,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","VIII",1649,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","VIII",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","VIII",1,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","VIII",1,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","VIII",13141,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","VIII",942,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","VIII",10,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","VIII",642,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","VIII",4,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","VIII",13,"fish meal",2014,"Pescado","Fish"
"REINETA","VIII",9,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","VIII",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","VIII",87,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","VIII",83848,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","VIII",1,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","VIII",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","VIII",1,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","VIII",1606,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","VIII",3,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","VIII",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","IX",0,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","IX",0,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","IX",0,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","IX",0,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","IX",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","IX",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","IX",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","IX",0,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","IX",0,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","IX",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","IX",0,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","IX",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","IX",0,"fish meal",2014,"Pescado","Fish"
"REINETA","IX",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","IX",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","IX",0,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","IX",0,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","IX",0,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","IX",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","IX",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","IX",0,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","IX",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","IX",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XIV",0,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XIV",213,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XIV",891,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XIV",0,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","XIV",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","XIV",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","XIV",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","XIV",0,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XIV",0,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","XIV",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","XIV",10,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","XIV",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","XIV",0,"fish meal",2014,"Pescado","Fish"
"REINETA","XIV",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","XIV",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","XIV",0,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XIV",17484,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XIV",0,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","XIV",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","XIV",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","XIV",0,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","XIV",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","XIV",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","X",0,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","X",29,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","X",10,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","X",0,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","X",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","X",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","X",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","X",0,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","X",0,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","X",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","X",1,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","X",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","X",0,"fish meal",2014,"Pescado","Fish"
"REINETA","X",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","X",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","X",4363,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","X",505,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","X",0,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","X",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","X",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","X",0,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","X",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","X",11,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XI",0,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XI",0,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XI",0,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XI",0,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","XI",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","XI",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","XI",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","XI",0,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
"MACHUELO O TRITRE","XI",0,"fish meal",2014,"Ethmidium maculatum","Pacific menhaden"
"MERLUZA DE COLA","XI",0,"fish meal",2014,"Macruronus magellanicus","Patagonian grenadier"
"PAMPANITO","XI",0,"fish meal",2014,"Stromateus stellatus","Starry butterfish"
"PEJERREY DE MAR","XI",0,"fish meal",2014,"Odontesthes regia","Chilean silverside"
"PESCADO NO CLASIFICADO","XI",0,"fish meal",2014,"Pescado","Fish"
"REINETA","XI",0,"fish meal",2014,"Brama australis","Southern rays bream"
"RONCACHO","XI",0,"fish meal",2014,"Sciaena deliciosa","Lorna drum"
"SARDINA AUSTRAL","XI",0,"fish meal",2014,"Sprattus fuegensis","Falkland sprat"
"SARDINA COMUN","XI",0,"fish meal",2014,"Strangomera bentincki","Araucanian herring"
"SARDINA ESPANOLA","XI",0,"fish meal",2014,"Sardinops sagax","South American pilchard"
"SIERRA","XI",0,"fish meal",2014,"Thyrsites atun","Snoek"
"CALAMAR","XI",0,"fish meal",2014,"Loligo gahi","Patagonian squid"
"JIBIA O CALAMAR ROJO","XI",0,"fish meal",2014,"Dosidicus gigas","Jumbo flying squid"
"LANGOSTINO COLORADO","XI",0,"fish meal",2014,"Pleuroncodes monodon","Red squat lobster"
"LANGOSTINO ENANO","XI",0,"fish meal",2014,"Pleuroncodes sp","Squat lobster"
"AGUJILLA","XII",0,"fish meal",2014,"Scomberesox saurus scombroides","King gar"
"ANCHOVETA","XII",0,"fish meal",2014,"Engraulis ringens","Anchoveta"
"BACALADILLO O MOTE","XII",0,"fish meal",2014,"Normanichthys crockeri","Mote sculpin"
"CABALLA","XII",0,"fish meal",2014,"Scomber japonicus","Chub mackerel"
"CABINZA","XII",0,"fish meal",2014,"Isacia conceptionis","Cabinza grunt"
"COJINOBA DEL SUR O AZUL","XII",0,"fish meal",2014,"Seriolella caerulea","White warehou"
"CORVINA","XII",0,"fish meal",2014,"Cilus gilberti","Corvina drum"
"JUREL","XII",0,"fish meal",2014,"Trachurus murphyi","Chilean jack mackerel"
